대분류,중분류,세분류,면적,비고,Univ_SGG1,Univ_SGG2,Univ_Name,AreaFactor,DensityFactor,CapacityFactor,용량(kW),연간발전량(kWh)
주차장,노외,NA,292.2315072,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,14.61157536,17574.04304
주차장,노외,NA,59.31064545,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,2.965532272,3566.788009
주차장,노외,NA,641.3456772,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,32.06728386,38568.86153
건물,경사,NA,684.3148233,NA,용인시,처인구,한국외국어대학교,16.47,6.6,0.1373,17.07676536,20539.04539
주차장,노외,NA,184.4402307,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,9.222011537,11091.75593
건물,경사,NA,247.1053043,NA,용인시,처인구,한국외국어대학교,16.47,6.6,0.1373,6.166400549,7416.625928
주차장,노외,NA,102.4834672,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,5.124173361,6163.089261
주차장,노외,NA,55.64453008,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,2.782226504,3346.317363
주차장,노외,NA,146.4793793,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,7.323968964,8808.889024
건물,평면,NA,2627.223683,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,96.09269653,115575.2986
주차장,노외,NA,156.0521018,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,7.802605091,9384.567668
주차장,노외,NA,116.8115907,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,5.840579533,7024.745352
주차장,노외,NA,158.7676731,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,7.938383656,9547.875066
주차장,노외,NA,71.01599819,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,3.55079991,4270.71749
주차장,노외,NA,142.1541794,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,7.107708972,8548.782751
주차장,노외,NA,138.3145767,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,6.915728833,8317.879023
건물,평면,NA,1477.690901,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,54.04766417,65005.71999
주차장,노외,NA,170.3171462,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,8.515857308,10242.43035
주차장,노외,NA,227.6102708,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,11.38051354,13687.8899
주차장,노외,NA,108.441412,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,5.422070598,6521.384568
건물,평면,NA,659.4524938,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,24.11997455,29010.25115
건물,평면,NA,1475.936526,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,53.98349656,64928.54252
건물,평면,NA,1526.087014,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,55.81778867,67134.73369
주차장,노외,NA,25.32375636,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,1.266187818,1522.904866
주차장,노외,NA,163.2072483,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,8.160362416,9814.859575
주차장,노외,NA,146.8407727,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,7.342038634,8830.622283
주차장,노외,NA,144.6667869,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,7.233339343,8699.884428
주차장,노외,NA,147.2952294,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,7.364761472,8857.95213
주차장,노외,NA,34.10520286,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,1.705260143,2050.998227
건물,평면,NA,379.144451,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,13.86749553,16679.10251
주차장,노외,NA,82.40339712,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,4.120169856,4955.526054
기타시설물,광장,NA,779.0517276,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,38.95258638,46850.14536
주차장,노외,NA,167.0783027,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,8.353915135,10047.65472
건물,평면,NA,345.1500335,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,12.62412395,15183.63983
건물,평면,NA,3648.672871,가능,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,133.4529744,160510.2981
주차장,노외,NA,34.62717665,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,1.731358832,2082.388373
건물,평면,NA,168.3357811,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,6.15700872,7405.329924
주차장,노외,NA,60.4603692,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,3.02301846,3635.929407
주차장,노외,NA,161.015788,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,8.050789399,9683.070848
주차장,노외,NA,223.3984335,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,11.16992167,13434.60095
주차장,노외,NA,151.4263015,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,7.571315073,9106.384061
주차장,노외,NA,71.89014307,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,3.594507154,4323.28629
기타시설물,운동장벤치,NA,703.5482327,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,35.17741164,42309.56149
건물,평면,NA,2719.829507,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,99.47982469,119649.1602
주차장,노외,NA,200.4177442,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,10.02088721,12052.60205
주차장,노외,NA,220.7873486,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,11.03936743,13277.5771
주차장,노외,NA,129.112845,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,6.455642249,7764.510804
주차장,노외,NA,168.5623668,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,8.428118342,10136.90248
주차장,노외,NA,159.5444377,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,7.977221886,9594.587669
주차장,노외,NA,94.99116501,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,4.749558251,5712.521687
주차장,노외,NA,87.53508745,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,4.376754372,5264.132568
건물,평면,NA,2057.791978,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,75.26530051,90525.18966
주차장,노외,NA,150.4401394,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,7.522006968,9047.078837
주차장,노외,NA,85.54317775,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,4.277158888,5144.344298
주차장,노외,NA,24.3408657,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,1.217043285,1463.796377
건물,평면,NA,1591.230659,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,58.20046683,70000.49508
건물,평면,NA,950.5843724,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,34.76834356,41817.55568
건물,평면,NA,1703.07039,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,62.29108971,74920.48356
주차장,노외,NA,187.0989944,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,9.354949719,11251.64706
주차장,노외,NA,165.7301609,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,8.286508043,9966.580976
주차장,노외,NA,204.1074299,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,10.2053715,12274.49016
주차장,노외,NA,132.769516,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,6.638475799,7984.41349
주차장,노외,NA,216.2030677,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,10.81015339,13001.89037
주차장,노외,NA,98.01899928,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,4.900949964,5894.607767
건물,경사,NA,496.8892601,NA,용인시,처인구,한국외국어대학교,16.47,6.6,0.1373,12.39964563,14913.64898
건물,평면,NA,407.3749826,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,14.90004861,17921.00366
건물,평면,NA,231.7541423,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,8.476583325,10195.19364
건물,경사,NA,258.4425655,NA,용인시,처인구,한국외국어대학교,16.47,6.6,0.1373,6.449316748,7756.90282
건물,경사,NA,412.8569186,NA,용인시,처인구,한국외국어대학교,16.47,6.6,0.1373,10.30265674,12391.49979
건물,평면,NA,188.6830446,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,6.901225299,8300.434926
건물,평면,NA,189.9029703,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,6.945845006,8354.10119
건물,평면,NA,2801.41297,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,102.4638017,123238.1325
건물,평면,NA,5304.166294,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,194.0039005,233337.8033
건물,평면,NA,897.5731636,NA,용인시,처인구,한국외국어대학교,24.14,6.6,0.1373,32.82941844,39485.51737
유휴부지,나지,NA,7043.291433,NA,용인시,처인구,한국외국어대학교,50,10,0.1373,352.1645716,423565.2342
건물,경사,NA,336.9877074,NA,용인시,처인구,한국외국어대학교,16.47,6.6,0.1373,8.409375062,10114.35904
건물,평면,NA,2093.338801,NA,의왕시,계원대학로,계원예술대학교,24.14,6.6,0.1363,76.56545252,91418.23152
건물,평면,NA,1175.569369,NA,의왕시,계원대학로,계원예술대학교,24.14,6.6,0.1363,42.99734026,51338.3083
건물,평면,NA,1390.696586,NA,의왕시,계원대학로,계원예술대학교,24.14,6.6,0.1363,50.86578119,60733.13236
건물,평면,NA,1281.348192,NA,의왕시,계원대학로,계원예술대학교,24.14,6.6,0.1363,46.86628086,55957.77695
건물,복합,NA,538.848328,NA,의왕시,계원대학로,계원예술대학교,16.47,6.6,0.1363,13.44671509,16055.21646
기타시설물,광장,NA,270.1566802,NA,의왕시,계원대학로,계원예술대학교,50,10,0.1363,13.50783401,16128.19171
주차장,노외,NA,83.87842447,NA,의왕시,계원대학로,계원예술대학교,50,10,0.1363,4.193921224,5007.491614
건물,평면,NA,599.1624324,NA,의왕시,계원대학로,계원예술대학교,24.14,6.6,0.1363,21.91481988,26166.03195
주차장,노외,NA,178.1064026,NA,의왕시,계원대학로,계원예술대학교,50,10,0.1363,8.905320129,10632.84537
주차장,노외,NA,377.6429183,NA,의왕시,계원대학로,계원예술대학교,50,10,0.1363,18.88214592,22545.05564
주차장,노외,NA,95.65871536,NA,의왕시,계원대학로,계원예술대학교,50,10,0.1363,4.782935768,5710.767912
주차장,노외,NA,81.28669515,NA,의왕시,계원대학로,계원예술대학교,50,10,0.1363,4.064334758,4852.766929
주차장,노외,NA,100.9130733,NA,의왕시,계원대학로,계원예술대학교,50,10,0.1363,5.045653664,6024.449927
건물,평면,NA,1390.67682,NA,의왕시,계원대학로,계원예술대학교,24.14,6.6,0.1363,50.86505822,60732.26913
건물,평면,NA,619.9352761,NA,의왕시,계원대학로,계원예술대학교,24.14,6.6,0.1363,22.67460237,27073.20313
건물,평면,NA,3170.159333,NA,의정부시,서부로,경민대학교,24.14,6.6,0.1375,115.9509792,139662.9545
건물,경사,NA,3372.934411,NA,의정부시,서부로,경민대학교,16.47,6.6,0.1375,84.17004507,101382.8193
건물,평면,NA,1274.94376,NA,의정부시,서부로,경민대학교,24.14,6.6,0.1375,46.6320339,56168.28483
건물,평면,NA,3724.246587,NA,의정부시,서부로,경민대학교,24.14,6.6,0.1375,136.2171403,164073.5455
주차장,노외,NA,379.4616198,NA,의정부시,서부로,경민대학교,50,10,0.1375,18.97308099,22853.07605
주차장,노외,NA,136.1289765,NA,의정부시,서부로,경민대학교,50,10,0.1375,6.806448823,8198.367608
주차장,노외,NA,434.5081317,NA,의정부시,서부로,경민대학교,50,10,0.1375,21.72540659,26168.25223
주차장,노외,NA,374.7952232,NA,의정부시,서부로,경민대학교,50,10,0.1375,18.73976116,22572.04232
주차장,노외,NA,123.5089559,NA,의정부시,서부로,경민대학교,50,10,0.1375,6.175447797,7438.326872
주차장,노외,NA,152.0828116,NA,의정부시,서부로,경민대학교,50,10,0.1375,7.604140578,9159.187327
주차장,노외,NA,31.69849981,NA,의정부시,서부로,경민대학교,50,10,0.1375,1.58492499,1909.042151
주차장,노외,NA,98.37321535,NA,의정부시,서부로,경민대학교,50,10,0.1375,4.918660767,5924.526894
주차장,노외,NA,53.17494956,NA,의정부시,서부로,경민대학교,50,10,0.1375,2.658747478,3202.461337
주차장,노외,NA,141.7140638,NA,의정부시,서부로,경민대학교,50,10,0.1375,7.085703189,8534.729491
주차장,노외,NA,65.27932872,NA,의정부시,서부로,경민대학교,50,10,0.1375,3.263966436,3931.447572
주차장,노외,NA,191.1866565,NA,의정부시,서부로,경민대학교,50,10,0.1375,9.559332827,11514.21639
주차장,노외,NA,509.8979769,NA,의정부시,서부로,경민대학교,50,10,0.1375,25.49489884,30708.60566
주차장,노외,NA,436.0034211,NA,의정부시,서부로,경민대학교,50,10,0.1375,21.80017105,26258.30603
기타시설물,운동장,NA,1864.709453,NA,의정부시,서부로,경민대학교,50,10,0.1375,93.23547263,112302.1268
주차장,노외,NA,90.7064784,NA,의정부시,서부로,경민대학교,50,10,0.1375,4.53532392,5462.797662
주차장,노외,NA,90.8969368,NA,의정부시,서부로,경민대학교,50,10,0.1375,4.54484684,5474.268019
주차장,노외,NA,183.7092229,NA,의정부시,서부로,경민대학교,50,10,0.1375,9.185461144,11063.88795
건물,경사,NA,1037.293829,NA,의정부시,서부로,경민대학교,16.47,6.6,0.1375,25.88519602,31178.7186
건물,경사,NA,420.791549,NA,의정부시,서부로,경민대학교,16.47,6.6,0.1375,10.50066184,12648.04718
건물,경사,NA,135.2921111,NA,의정부시,서부로,경민대학교,16.47,6.6,0.1375,3.376153136,4066.576452
건물,경사,NA,544.7136422,NA,의정부시,서부로,경민대학교,16.47,6.6,0.1375,13.59308134,16372.86648
건물,평면,NA,2371.825805,경사포함,의정부시,서부로,경민대학교,24.14,6.6,0.1375,86.75132566,104491.9718
건물,평면,NA,571.3005356,경사포함,의정부시,서부로,경민대학교,24.14,6.6,0.1375,20.89574989,25168.93075
건물,경사,NA,1968.288074,NA,의정부시,서부로,경민대학교,16.47,6.6,0.1375,49.11773422,59162.31087
건물,평면,NA,354.4038898,NA,의정부시,서부로,경민대학교,24.14,6.6,0.1375,12.96259076,15613.44057
건물,복합,NA,2027.847576,고등학교,의정부시,서부로,경민대학교,16.47,6.6,0.1375,50.6040145,60952.53547
건물,경사,NA,819.4986255,고등학교,의정부시,서부로,경민대학교,16.47,6.6,0.1375,20.4502157,24632.28481
건물,평면,NA,433.3371461,NA,의정부시,서부로,경민대학교,24.14,6.6,0.1375,15.8496344,19090.88464
건물,평면,NA,2862.03433,중학교,의정부시,서부로,경민대학교,24.14,6.6,0.1375,104.6810738,126088.3534
건물,평면,NA,802.959416,중학교,의정부시,서부로,경민대학교,24.14,6.6,0.1375,29.36884894,35374.77855
건물,평면,NA,574.051068,중학교,의정부시,서부로,경민대학교,24.14,6.6,0.1375,20.9963527,25290.10683
건물,평면,NA,192.0312793,중학교,의정부시,서부로,경민대학교,24.14,6.6,0.1375,7.023689517,8460.034023
주차장,노외,NA,259.182061,중학교,의정부시,서부로,경민대학교,50,10,0.1375,12.95910305,15609.23963
주차장,노외,NA,206.3909693,중학교,의정부시,서부로,경민대학교,50,10,0.1375,10.31954847,12429.89613
주차장,노외,NA,163.4827368,중학교,의정부시,서부로,경민대학교,50,10,0.1375,8.174136841,9845.747826
주차장,노외,NA,84.29105295,NA,의정부시,서부로,경민대학교,50,10,0.1375,4.214552648,5076.428664
주차장,노외,NA,104.8692773,NA,의정부시,서부로,경민대학교,50,10,0.1375,5.243463864,6315.752224
주차장,노외,NA,55.14009787,노상,의정부시,서부로,경민대학교,50,10,0.1375,2.757004894,3320.812394
주차장,노외,NA,41.27474694,NA,의정부시,서부로,경민대학교,50,10,0.1375,2.063737347,2485.771634
건물,경사,NA,768.0422177,NA,의정부시,서부로,경민대학교,16.47,6.6,0.1375,19.16614443,23085.62097
주차장,노외,NA,335.237918,NA,의정부시,서부로,경민대학교,50,10,0.1375,16.7618959,20189.70361
주차장,노외,NA,25.13082545,NA,의정부시,서부로,경민대학교,50,10,0.1375,1.256541273,1513.503963
주차장,노외,NA,267.0668257,NA,의정부시,서부로,경민대학교,50,10,0.1375,13.35334128,16084.09958
주차장,노외,NA,401.2548703,NA,의정부시,서부로,경민대학교,50,10,0.1375,20.06274352,24165.57456
주차장,노외,NA,202.9337521,NA,의정부시,서부로,경민대학교,50,10,0.1375,10.1466876,12221.68522
주차장,노외,NA,36.86454124,NA,의정부시,서부로,경민대학교,50,10,0.1375,1.843227062,2220.166996
주차장,노외,NA,21.16131077,NA,의정부시,서부로,경민대학교,50,10,0.1375,1.058065539,1274.439941
주차장,노외,NA,464.9394362,NA,의정부시,서부로,경민대학교,50,10,0.1375,23.24697181,28000.97754
주차장,노외,NA,460.3229224,NA,의정부시,서부로,경민대학교,50,10,0.1375,23.01614612,27722.948
주차장,노외,NA,190.6544622,NA,의정부시,서부로,경민대학교,50,10,0.1375,9.532723111,11482.16499
주차장,노외,NA,67.46884986,NA,의정부시,서부로,경민대학교,50,10,0.1375,3.373442493,4063.311483
주차장,노외,NA,49.19312795,NA,의정부시,서부로,경민대학교,50,10,0.1375,2.459656398,2962.656131
주차장,노외,NA,204.2308209,NA,의정부시,서부로,경민대학교,50,10,0.1375,10.21154105,12299.80119
주차장,노외,NA,135.2364088,NA,의정부시,서부로,경민대학교,50,10,0.1375,6.761820439,8144.612719
건물,평면,NA,376.4179487,NA,의정부시,서부로,경민대학교,24.14,6.6,0.1375,13.76777164,16583.28094
주차장,노외,NA,113.2932061,NA,의정부시,서부로,경민대학교,50,10,0.1375,5.664660307,6823.08334
주차장,노외,NA,32.09051615,NA,의정부시,서부로,경민대학교,50,10,0.1375,1.604525807,1932.651335
